"","ID","NAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"18509","AT5G53490","TL17",146.8681818424,142.956845001438,41.5636338517935,2.14282462555728e-09,1.1243357610879e-06,2.54216439743535
"219","AT1G03600","PSB27",357.59591537448,269.783354587686,40.947134765109,2.36968217131684e-09,1.13662992080252e-06,2.53881747148689
"284","AT1G04350",NA,59.871112573526,35.0756139711342,38.3516526188382,3.68251062728365e-09,1.13662992080252e-06,2.52296211626507
"528","AT1G07180","ATNDI1",70.3686635299919,35.349039445837,38.3933559054541,3.65567315038231e-09,1.13662992080252e-06,2.52324184395474
"4868","AT1G77330","ACO5",-227.329605461337,179.979384545959,-38.7498792950506,3.43517532292591e-09,1.13662992080252e-06,2.52559752515618
"5585","AT2G14900","GASA7",-64.5929844567036,48.7348787932998,-39.750216846004,2.89358933915467e-09,1.13662992080252e-06,2.53188096065479
"7064","AT2G35260","BCM1",191.825740596487,165.17892744769,38.6914571086369,3.47023899214033e-09,1.13662992080252e-06,2.52521584093723
"7428","AT2G39470","PnsL1",171.34093515559,124.258078397427,39.814731520815,2.86217033899552e-09,1.13662992080252e-06,2.53227044511867
"7450","AT2G39730","RCA",10568.7185503499,6277.40008870167,40.8416818491503,2.41118768939135e-09,1.13662992080252e-06,2.53823012449773
"7696","AT2G42600","ATPPC2",160.926533246125,218.972853482312,39.3637377831915,3.09030651182859e-09,1.13662992080252e-06,2.52950856717006
"8490","AT3G04790","EMB3119",222.10188768871,171.629366651341,39.6564204080371,2.93997731521526e-09,1.13662992080252e-06,2.53131139326491
"8921","AT3G10060","FKBP16-4",85.6399324315332,57.9705300920319,40.2470505215171,2.661449191273e-09,1.13662992080252e-06,2.53483351808815
"9393","AT3G15360","ATHM4",199.00700074085,147.046851958192,40.1166684802745,2.72023173049459e-09,1.13662992080252e-06,2.53406902175972
"9411","AT3G15540","IAA19",-145.526603704001,88.4989343027886,-38.9738839154315,3.30444860814595e-09,1.13662992080252e-06,2.52704555584121
"9437","AT3G15850","ADS3",230.668715166194,147.058411046193,38.7603187380218,3.42895270540029e-09,1.13662992080252e-06,2.52566555153097
"11539","AT3G57020","SSL9",123.161269696461,68.9592840906523,39.7111575185088,2.91280372493006e-09,1.13662992080252e-06,2.531644255083
"12075","AT4G00430","PIP1;4",225.298822650422,222.581085942225,38.6684556582996,3.48415647631091e-09,1.13662992080252e-06,2.52506510604485
"12673","AT4G11610","MCTP7",-293.698984017916,158.254029762086,-40.2714399104271,2.65061581595855e-09,1.13662992080252e-06,2.53497572288276
"14530","AT4G34190","SEP1",140.677845084197,129.86748586914,40.5884974734234,2.51429015973448e-09,1.13662992080252e-06,2.53680168512156
"15814","AT5G10470","KAC1",94.9991671222059,81.0557184280414,41.1029706632634,2.30983807722242e-09,1.13662992080252e-06,2.53967738133771
"16112","AT5G14320","EMB3137",257.044421690182,326.593268385476,38.8868801920547,3.35453316522297e-09,1.13662992080252e-06,2.52648602838532
"16285","AT5G16400","ATF2",114.350533369477,86.4302765300137,38.364732934966,3.67406874320744e-09,1.13662992080252e-06,2.52304994881679
"16517","AT5G19120",NA,-128.693712958784,172.588292398283,-38.4689189460604,3.60761539361688e-09,1.13662992080252e-06,2.52374643773997
"16528","AT5G19220","ADG2",213.037250968209,200.616662238389,38.873660425561,3.36221923121758e-09,1.13662992080252e-06,2.52640069117802
"18334","AT5G51210","OLEO3",-56.1015750879586,29.4651064918949,-38.7701459531266,3.42310683248609e-09,1.13662992080252e-06,2.5257295396383
"18598","AT5G54770","THI1",755.443462894922,422.12380568619,39.8706505148169,2.8352538614146e-09,1.13662992080252e-06,2.53260654780829
"18830","AT5G57660","ATCOL5",-128.99519289908,174.208478908983,-39.2406568198097,3.1561448228511e-09,1.13662992080252e-06,2.5287386790992
"9469","AT3G16250","NDF4",62.0383168656342,49.2743841156927,37.999959025935,3.91805502533e-09,1.17268574197529e-06,2.52056740796152
"13286","AT4G18810",NA,110.254670307911,89.27046823806,38.032376867164,3.89563466890675e-09,1.17268574197529e-06,2.52079084675436
"19128","AT5G61410","EMB2728",597.509062433702,517.677667202331,37.7445019749815,4.10000478487105e-09,1.20882827642303e-06,2.5187870744747
"15271","AT5G03555","AtNCS1",132.479848253612,87.0280424679536,37.3450989083429,4.40426398690623e-09,1.2422433468523e-06,2.51593216892546
"15565","AT5G07020","MPH1",133.099071810374,120.180025550057,37.383953864559,4.37355393343338e-09,1.2422433468523e-06,2.51621380585692
"15641","AT5G08050","RIQ1",133.756034130208,104.195345236889,37.2693082633065,4.46488192905302e-09,1.2422433468523e-06,2.5153803453359
"17299","AT5G37360",NA,75.9933760421695,53.1438961820432,37.4464949659258,4.32463742369924e-09,1.2422433468523e-06,2.5166653444023
"14215","AT4G30610","BRS1",59.062143930961,45.3225344447196,37.0061972783727,4.68287548248617e-09,1.28479892056989e-06,2.51343907165752
"18884","AT5G58250","EMB3143",152.365163475793,180.697674289722,36.5772870944292,5.06495787252914e-09,1.3705914769033e-06,2.51018701947082
"19070","AT5G60660","PIP2;4",-359.246554961893,225.471497059698,-36.4299405617272,5.20438295632777e-09,1.38928893134188e-06,2.50904405022931
"3995","AT1G66725","MIR163",9.64573353825426,4.95817212214269,36.270922036806,5.3598177133331e-09,1.41170452145576e-06,2.50779537089429
"10583","AT3G44550","FAR5",7.79466811842513,4.28102751550321,35.8772474091287,5.76807914556998e-09,1.47977448625441e-06,2.50463462261743
"13985","AT4G27700",NA,163.337749291934,106.974526526782,35.928394653775,5.71307053011876e-09,1.47977448625441e-06,2.50505096766406
"5062","AT1G79600","ABC1K3",85.1826641458416,79.7981785217939,35.6832342866793,5.98233619407947e-09,1.4958869516183e-06,2.50303955036138
"15406","AT5G05200",NA,58.3105268675783,52.8217793445385,35.7480259699871,5.90978428976975e-09,1.4958869516183e-06,2.50357502873369
"4762","AT1G76080","ATCDSP32",185.200733053683,102.484436545808,35.5978991808569,6.07945673922558e-09,1.50116985533328e-06,2.50232996757991
"16311","AT5G16710","DHAR3",85.5183503300878,89.8734216135641,35.426365948662,6.28020476110064e-09,1.53159462778743e-06,2.50088859190587
"7476","AT2G40000","ATHSPRO2",-188.194739645052,192.062155184519,-35.2984475683285,6.43486622808065e-09,1.54311645265966e-06,2.4998004548514
"10536","AT3G43600","AAO2",79.9919313318079,92.5526006556334,35.196070698002,6.56179923172075e-09,1.54311645265966e-06,2.49892131046093
"19129","AT5G61420","AtMYB28",15.2786530844052,8.53761485832399,35.2466725317953,6.49870448753830e-09,1.54311645265966e-06,2.49935677096154
"17947","AT5G46330","FLS2",-64.437511282281,38.9331079702027,-35.0132061158493,6.7957426757314e-09,1.57933059783998e-06,2.49733240496849
"14566","AT4G34610","BLH6",55.6125069759777,38.305597192056,34.8273656746246,7.04335099264297e-09,1.59924546561689e-06,2.49569280386633
"16358","AT5G17300","RVE1",126.785428953706,87.5312603342498,34.8450985300525,7.01928277106974e-09,1.59924546561689e-06,2.49585034878685
"4190","AT1G69160","BGL1",51.230786658265,48.6860632647982,34.4849103748545,7.5272479572065e-09,1.62088534092751e-06,2.49260413331246
"7272","AT2G37660",NA,277.570883770385,293.925232581334,34.4867561957834,7.52453948942377e-09,1.62088534092751e-06,2.49262101961879
"17376","AT5G38660","APE1",83.0315459925731,91.9262960748904,34.5074932750036,7.49418762191215e-09,1.62088534092751e-06,2.49281055094634
"18510","AT5G53500",NA,53.9924606602964,46.8514059306485,34.5768946741376,7.39362500104176e-09,1.62088534092751e-06,2.49344246810177
"18965","AT5G59250","HP59",107.980685566045,78.026480346695,34.4701653165482,7.54892433761929e-09,1.62088534092751e-06,2.49246914560945
"1380","AT1G17050","AtSPS2",55.7242291322357,40.1975507590445,34.2081475819718,7.94631187245306e-09,1.66003136789619e-06,2.49004226967687
"6642","AT2G29630","PY",109.989515364286,131.682845844737,34.0787297745542,8.15141453305306e-09,1.66003136789619e-06,2.48882359532168
"7880","AT2G44790","UCC2",-185.258505381803,249.937230783653,-34.0942735006671,8.12646251403224e-09,1.66003136789619e-06,2.48897067189478
"9436","AT3G15840","PIFI",60.5229636352614,64.0189700537614,34.123020544583,8.08054600441656e-09,1.66003136789619e-06,2.48924216914436
"15136","AT5G02020","SIS",-94.1384570259502,77.0319414829469,-34.0898930794526,8.13348543438566e-09,1.66003136789619e-06,2.48892924346915
"14781","AT4G37150","ATMES9",17.8019241000321,10.0625163677763,33.8574518074742,8.51633319468977e-09,1.68231645927902e-06,2.48670860827747
"17392","AT5G38980",NA,48.8351246598579,26.1904460591922,33.8830590047047,8.47315841618266e-09,1.68231645927902e-06,2.48695540921825
"19235","AT5G62790","DXR",109.804740324476,127.815748225161,33.902436667497,8.44065375402147e-09,1.68231645927902e-06,2.48714181191043
"13297","AT4G18970",NA,-374.825807444369,355.778863283229,-33.7948833498349,8.62289205461895e-09,1.68650108561329e-06,2.48610329963236
"5936","AT2G20260","PSAE-2",335.197230609448,296.472276694784,33.5229254654036,9.10418907357563e-09,1.6905668250874e-06,2.48343422565152
"6854","AT2G32480","ARASP",74.717940409861,68.8602462712938,33.6297547484344,8.91154300298643e-09,1.6905668250874e-06,2.48449012301063
"7812","AT2G43945",NA,68.5653023572267,65.9569877523546,33.5317346873721,9.08812383550342e-09,1.6905668250874e-06,2.4835216637284
"9388","AT3G15354","SPA3",88.378841412856,76.053586259867,33.4013127044967,9.32933534808002e-09,1.6905668250874e-06,2.48222031009205
"14658","AT4G35750",NA,-217.797837794284,260.41364863305,-33.557810441527,9.04076017117881e-09,1.6905668250874e-06,2.4837800962412
"15205","AT5G02830",NA,60.0671581102978,61.0319925175454,33.4042364837608,9.32384804947984e-09,1.6905668250874e-06,2.48224964460919
"17800","AT5G44440","AtBBE28",-1273.07321030855,758.394586081038,-33.3674508430581,9.39315737162888e-09,1.6905668250874e-06,2.4818800299803
"18152","AT5G48790",NA,73.365256753752,62.7000979660928,33.5873279578893,8.98748627634498e-09,1.6905668250874e-06,2.48407193994732
"18829","AT5G57655","XYLA",-255.331918248005,263.343872712585,-33.3116165138212,9.49948960133145e-09,1.6905668250874e-06,2.48131676312621
"19648","AT5G67370","CGLD27",57.34374484086,31.9887809906228,33.3466079710799,9.43269051677979e-09,1.6905668250874e-06,2.48167008200878
"6199","AT2G23670","YCF37",80.2130922034395,58.9445377724525,33.1567921247715,9.80163928811514e-09,1.71924829558537e-06,2.47974051021353
"9307","AT3G14420","GOX1",889.537838369223,636.163754324232,33.1401744978143,9.83471992513651e-09,1.71924829558537e-06,2.47957006269059
"3414","AT1G56500","SOQ1",113.047971895664,97.6099950681296,33.0933718435005,9.92858028061214e-09,1.72043135844923e-06,2.47908867738648
"16090","AT5G14060","AK2",190.594244133913,133.96593165481,33.0165541537284,1.00848707688639e-08,1.73231771450554e-06,2.47829429977954
"12853","AT4G14030","AtSBP1",-198.030170882446,290.643437715102,-32.9660768063492,1.01891067396652e-08,1.73513460806332e-06,2.47776939772231
"2549","AT1G34000","OHP2",108.265850852257,89.6962038417406,32.610869334934,1.0958577539977e-08,1.83299103540869e-06,2.47400914314795
"11254","AT3G53510","ABCG20",7.93317167171785,4.24437156490826,32.5897367770467,1.1006417313833e-08,1.83299103540869e-06,2.47378169891364
"16359","AT5G17310","AtUGP2",56.8247998415737,60.8149989940385,32.5740364940725,1.10421146711367e-08,1.83299103540869e-06,2.47361244523452
"225","AT1G03680","ATHM1",162.483692688544,156.784359657957,32.2894874225399,1.17126773520362e-08,1.90453763642641e-06,2.47050368872216
"4013","AT1G66970","GDPDL1",111.769629805489,60.0924668925467,32.2157580864053,1.18939685894889e-08,1.90453763642641e-06,2.46968524374652
"13260","AT4G18480","CH-42",708.879117058104,589.827159123595,32.1975115796278,1.19393299974762e-08,1.90453763642641e-06,2.46948186119598
"15955","AT5G12150","PHGAP1",130.633183855006,232.889882765732,32.1911538625259,1.19551820854953e-08,1.90453763642641e-06,2.46941091759902
"18890","AT5G58330","NADP-MDH",356.545747312242,297.560575988339,32.2791898502862,1.17378063438466e-08,1.90453763642641e-06,2.47038970238548
"9917","AT3G21670","AtNPF6.4",77.7196225249533,41.6518654766937,32.1512740317591,1.20551694076825e-08,1.90510253183488e-06,2.46896498980437
"3337","AT1G55480","ZKT",234.963780175618,164.537078032378,32.0648899206241,1.22750603524083e-08,1.92445668413869e-06,2.46799357649378
"3978","AT1G66430","FRK3",75.9008133362156,78.3672079190258,31.9974706263623,1.24498760890232e-08,1.92767868689116e-06,2.46723017371295
"9458","AT3G16140","PSAH-1",749.940865711251,590.565067767438,31.9448276752209,1.25883644127245e-08,1.92767868689116e-06,2.46663085776976
"17735","AT5G43750","NDH18",110.471279830882,94.1656610888245,31.9756630938263,1.25070322537124e-08,1.92767868689116e-06,2.46698224965261
"2673","AT1G43670","AtcFBP",87.0396502399623,109.574499541503,31.6936506160047,1.32739562407914e-08,1.94954277988458e-06,2.46373175794497
"8145","AT2G47940","DEG2",201.64946498473,247.397242377027,31.7957398957195,1.29902607365554e-08,1.94954277988458e-06,2.46491803246678
"10401","AT3G28160",NA,48.8994003060633,28.9229226961188,31.8534519752883,1.28329648193482e-08,1.94954277988458e-06,2.46558380791887
"13209","AT4G17840","BCM4",62.8730846661687,44.6861908372845,31.6802150181481,1.33118189803702e-08,1.94954277988458e-06,2.46357481692665
"13555","AT4G22490",NA,-94.3119879451973,55.5014083399869,-31.676153092885,1.33232902341003e-08,1.94954277988458e-06,2.46352733192176
"17980","AT5G46800","BOU",92.9429694561126,89.1684762324097,31.754035725214,1.31053036347962e-08,1.94954277988458e-06,2.46443475730705
"13339","AT4G19530",NA,73.1683277659885,38.4145821598046,31.5977038470744,1.35470779892385e-08,1.96771307793689e-06,2.46260679083818
"1014","AT1G12800","SDP",235.869721560227,265.389909895049,31.5421037283445,1.37082971943045e-08,1.97659637062987e-06,2.46195037417864
"2484","AT1G32780",NA,6.80699234976542,3.70401579995403,31.4956171379382,1.38447814497242e-08,1.98181023737573e-06,2.46139899158931
"12560","AT4G10020","AtHSD5",-17.7456366515166,9.55747551973659,-31.3740745756745,1.42090572067075e-08,2.01932169828274e-06,2.45994624331846
"12671","AT4G11570","AtPyrP2",68.8869794501108,58.7196714502779,31.2875832536057,1.44749803867647e-08,2.0424197325725e-06,2.45890255142033
"17360","AT5G38430","RBCS1B",186.895861227014,109.255218555173,30.9999492656435,1.54012873960513e-08,2.15770944128792e-06,2.45537128019406
"4970","AT1G78580","ATTPS1",44.9603901190698,33.2813190926747,30.8227554231759,1.60057376340658e-08,2.1655982275571e-06,2.45314861061882
"12123","AT4G00950","MEE47",25.7296822909811,14.9818083841078,30.8767622644464,1.58186705996793e-08,2.1655982275571e-06,2.45382993942905
"16987","AT5G25350","EBF2",-175.130761136429,176.064453688388,-30.9343383991633,1.56219966542338e-08,2.1655982275571e-06,2.45455253805419
"17365","AT5G38520","CLD1",168.736962289421,133.841235523019,30.8879585247423,1.57802039430681e-08,2.1655982275571e-06,2.45397075904287
"19420","AT5G64940","abc1k8",381.313450493087,368.105551195429,30.8472559677455,1.59205608015802e-08,2.1655982275571e-06,2.45345812422248
"15145","AT5G02120","OHP",158.223596070128,115.63820666856,30.7820672507949,1.61483487337434e-08,2.17003048222019e-06,2.45263303638645
"11370","AT3G54900","ATGRXCP",90.6271971170565,69.5773653365697,30.7114403518682,1.63993694762967e-08,2.17593560973895e-06,2.45173343780434
"15703","AT5G08650","cpLEPA",179.494893364992,188.95646175807,30.7077536180201,1.64125952136835e-08,2.17593560973895e-06,2.45168631546676
"16702","AT5G21430","CRRL",71.8266189224938,44.7688543305999,30.6740197599802,1.65341814055106e-08,2.17744146322971e-06,2.45125438782838
"9891","AT3G21330","BHLH87",-46.1466752117128,27.506016617839,-30.626915506513,1.67056908513309e-08,2.18545839123968e-06,2.45064898012434
"17724","AT5G43630","TZP",105.944439726295,66.2388930981694,30.5853594022207,1.68586951223823e-08,2.19096489110223e-06,2.45011265717949
"11467","AT3G56080",NA,44.4076265731903,31.6910600730964,30.5304067560807,1.70634983951578e-08,2.20308723724148e-06,2.44940021985966
"11852","AT3G61220","SDR1",47.1621157116484,25.1306013335829,30.4159504740679,1.74992967801558e-08,2.23020070061418e-06,2.44790447280939
"16789","AT5G23060","CaS",527.961323759484,324.643689570496,30.4202781193522,1.74825885716184e-08,2.23020070061418e-06,2.44796132147873
"192","AT1G03310","AtBE2",51.2548360820746,49.2335128740884,30.3434516518478,1.77819425430098e-08,2.24276549859279e-06,2.44694865625307
"222","AT1G03630","POR",196.739989577034,173.872986073327,30.3325345863522,1.78249561242821e-08,2.24276549859279e-06,2.44680415909513
"3456","AT1G58030","AtCAT2",-267.929373728107,289.826597745214,-30.3020585269033,1.79456657724076e-08,2.24366254220342e-06,2.44639999088061
"10442","AT3G29030","ATEXP5",51.6611010783143,45.5275406636206,30.2281589180381,1.82422809751787e-08,2.252237614898e-06,2.44541509212254
"16657","AT5G20710","BGAL7",-43.4473618885523,28.1357991708882,-30.2446032450483,1.81757940062359e-08,2.252237614898e-06,2.44563485114206
"11156","AT3G52360",NA,49.1845717287088,44.6405394828869,30.0118711240659,1.91432502415453e-08,2.29237252975531e-06,2.44249247372111
"14030","AT4G28250","ATEXPB3",43.0602571423478,28.7774547647037,30.033744812767,1.90498499501201e-08,2.29237252975531e-06,2.44279078821996
"15977","AT5G12420","WSD7",20.0784765670822,11.8944781516626,30.0108580616463,1.91475887116344e-08,2.29237252975531e-06,2.4424786424301
"16047","AT5G13580","ABCG6",63.3998549284315,35.9751163616842,30.0790936345455,1.88578714217258e-08,2.29237252975531e-06,2.44340727899241
"19079","AT5G60760",NA,-47.8961381748833,28.2722938295744,-30.0306096988205,1.9063204691562e-08,2.29237252975531e-06,2.44274806958516
"1353","AT1G16720","HCF173",423.950883808255,255.812653599673,29.9781139571693,1.92884255213248e-08,2.29306293455552e-06,2.44203086756019
"1623","AT1G20020","ATLFNR2",607.801480593611,415.825927940913,29.9386169802406,1.94598910935187e-08,2.29306293455552e-06,2.44148887981571
"15662","AT5G08280","HEMC",435.261697043374,492.531722348138,29.9290700910682,1.95015983094729e-08,2.29306293455552e-06,2.44135756742684
"1450","AT1G17810","BETA-TIP",-22.1323112619374,12.0402455964022,-29.8364047704828,1.99117947588565e-08,2.31375055097913e-06,2.44007674750012
"16982","AT5G25250","FLOT1",-6.99735630959522,3.98137362011127,-29.8494523019091,1.98534436582493e-08,2.31375055097913e-06,2.44025777936716
"70","AT1G01790","ATKEA1",228.867210719159,205.321046869906,29.7552031156463,2.02793972925741e-08,2.33141550768915e-06,2.43894497826178
"16901","AT5G24300","ATSS1",61.7021454311966,89.4228418450067,29.7507323354398,2.02998616646013e-08,2.33141550768915e-06,2.43888240865351
"19006","AT5G59750","AtRIBA3",42.697576248237,38.003434426942,29.668924319625,2.06785409049257e-08,2.36117859558325e-06,2.43773271790622
"12134","AT4G01050","TROL",474.369190847203,501.857987773188,29.6008864815541,2.09996595876097e-08,2.37778539374079e-06,2.43676961367009
"14186","AT4G30270","MERI-5",-400.600548673777,446.315835495737,-29.5872473864168,2.10647182294542e-08,2.37778539374079e-06,2.43657578372666
"18487","AT5G53250","AGP22",-120.090239593025,95.9669986840107,-29.5554971375516,2.12170647513224e-08,2.3813744153274e-06,2.43612357828482
"6072","AT2G21910","CYP96A5",-29.2504688931278,14.6539535266169,-29.342766068088,2.22710304957834e-08,2.3909887848571e-06,2.43305755833913
"7107","AT2G35770","scpl28",10.0418731038485,6.4823342221671,29.4238645418903,2.18623028252424e-08,2.3909887848571e-06,2.43423388102465
"11444","AT3G55800","SBPASE",841.161070762935,696.370765444726,29.3859853518718,2.20521294808536e-08,2.3909887848571e-06,2.43368560349929
"11946","AT3G62410","CP12",97.6002342691695,60.2159332391416,29.3440199843268,2.22646445433873e-08,2.3909887848571e-06,2.43307581699905
"12331","AT4G03280","PETC",990.110888061984,741.149092581278,29.4043314962009,2.19599550853011e-08,2.3909887848571e-06,2.43395140462546
"14114","AT4G29270",NA,-73.8405548134692,60.332294303417,-29.4679316716599,2.16438201404282e-08,2.3909887848571e-06,2.43486919067369
"14155","AT4G29900","ACA10",-84.7587330534452,139.389633215872,-29.5020126635829,2.14765647469268e-08,2.3909887848571e-06,2.43535867155232
"16948","AT5G24850","CRY3",43.4916226960603,33.986525353165,29.3613776329657,2.21764608079398e-08,2.3909887848571e-06,2.433328338094
"3138","AT1G52870",NA,70.964505679383,63.182042746015,29.2133512995783,2.29415568156979e-08,2.44966223425565e-06,2.43116104850745
"4697","AT1G75240","AtHB33",-56.5742657366603,58.0728896690255,-29.164516860719,2.32005741465795e-08,2.46400076178243e-06,2.43043914707879
"1213","AT1G15040","GAT",-90.101050165359,61.5176418895642,-29.0945910676912,2.35773216517965e-08,2.49062252358068e-06,2.42939942703592
"9753","AT3G19720","ARC5",60.6156037555239,60.7117829810373,29.065736706119,2.37348253318103e-08,2.49392414683288e-06,2.42896831042582
"5132","AT1G80380","GLYK",230.881196413633,264.353213035162,28.9532284139737,2.43605948698533e-08,2.54613328602689e-06,2.42727557570251
"1555","AT1G19150","LHCA2*1",150.641646766082,123.336774877893,28.8918323755849,2.47100491150907e-08,2.56906479062896e-06,2.42634389952548
"4073","AT1G67700","HHL1",258.887782122229,248.345473868293,28.823429802469,2.5106173344705e-08,2.59658297513771e-06,2.42529922222294
"144","AT1G02800","ATCEL2",-77.8847475544768,41.4070318693785,-28.7397515622307,2.56007032595834e-08,2.62076111502919e-06,2.42401158669468
"3561","AT1G60550","DHNS",53.5439301706148,79.9502507338186,28.7389841800487,2.56052898248777e-08,2.62076111502919e-06,2.42399972874338
"10273","AT3G26570","ORF02",458.244378299287,334.107257324007,28.6798751779994,2.59614272104325e-08,2.6435156346128e-06,2.4230836269019
"1530","AT1G18810","PKS3",28.7350522897067,15.7450195358164,28.5679084447732,2.66517263549694e-08,2.68307630108608e-06,2.421333467582
"6859","AT2G32540","ATCSLB04",54.5396954800204,34.3650939293582,28.5892769695887,2.65183750145814e-08,2.68307630108608e-06,2.4216689901909
"9291","AT3G14230","RAP2.2",-177.487719269431,224.981235437745,-28.5510591285164,2.67574178046957e-08,2.68307630108608e-06,2.42106839929032
"4513","AT1G73110",NA,50.3226783662124,48.4748530361693,28.5234651435941,2.69315478066838e-08,2.68689795643047e-06,2.42063333456221
"7778","AT2G43535","ATTI4",-153.953920560273,133.283474238966,-28.4939206276972,2.71194288669608e-08,2.68861414593978e-06,2.42016618438792
"19543","AT5G66190","ATLFNR1",919.366773559532,624.790592878614,28.4780523956168,2.72209592582746e-08,2.68861414593978e-06,2.41991470957765
"15639","AT5G08030","AtGDPD6",5.99411843243567,3.0732418119469,28.4356032190536,2.74947135967982e-08,2.70214215119976e-06,2.41924002093754
"16770","AT5G22800","EMB1030",97.3361042123493,105.929393998335,28.3320731894533,2.81757216938007e-08,2.75536240762049e-06,2.41758241492011
"2325","AT1G30520","AAE14",57.212793803901,44.3047185571179,28.0629699283607,3.00382435132437e-08,2.76469749708765e-06,2.41319209097129
"3460","AT1G58080","ATATP-PRT1",103.515667371142,128.850555047063,28.1480848197939,2.94342870733149e-08,2.76469749708765e-06,2.41459363942432
"3529","AT1G60000",NA,73.4663353067478,84.3487007245408,28.1872520869331,2.91610518205776e-08,2.76469749708765e-06,2.41523454439105
"4121","AT1G68238",NA,11.7113746012178,6.58000521758178,28.016974603243,3.03705253046482e-08,2.76469749708765e-06,2.41242965788896
"4794","AT1G76450","PPD3",102.801475569835,91.9419110237309,28.0376734145928,3.02204729602837e-08,2.76469749708765e-06,2.41277320847722
"4890","AT1G77590","LACS9",81.713434245354,80.979532761044,28.0453481462252,3.01650525658906e-08,2.76469749708765e-06,2.41290040724814
"8055","AT2G46820","CURT1B",825.712649815898,554.371154589289,28.0600179380497,3.00594437951993e-08,2.76469749708765e-06,2.41314326464218
"8883","AT3G09600","LCL5",42.7203257761521,40.5523843009616,28.0819527533561,2.99023236958763e-08,2.76469749708765e-06,2.41350572056603
"9306","AT3G14415","GOX2",516.55512733513,479.716848134778,28.2212738335429,2.892607112215e-08,2.76469749708765e-06,2.41578919725591
"11743","AT3G59780",NA,269.100515181959,218.04539050053,28.1712314198931,2.92724607004212e-08,2.76469749708765e-06,2.41497270037217
"12266","AT4G02530","MPH2",135.804719617304,119.167749517804,28.2939573377604,2.84313003308331e-08,2.76469749708765e-06,2.4169677905492
"13080","AT4G16442","CASPL2B1",-39.5574962951183,34.1962961254376,-28.1795232035546,2.92147382108048e-08,2.76469749708765e-06,2.4151082753629
"15277","AT5G03650","SBE2.2",102.799087027878,135.686895703104,28.2590713659701,2.86675543717497e-08,2.76469749708765e-06,2.41640317752985
"17258","AT5G35970",NA,500.503688269199,289.395129900164,28.0325482306834,3.0257547715137e-08,2.76469749708765e-06,2.41268820997045
"18875","AT5G58140","AtPHOT2",226.067685370731,285.917813017236,28.1810909729606,2.92038390084034e-08,2.76469749708765e-06,2.41513389644305
"6998","AT2G34460",NA,67.9482985255543,44.87963544082,27.8696445614429,3.1463598977472e-08,2.85106391835313e-06,2.40996332429742
"1573","AT1G19380",NA,-9.57904372122321,6.81242548891683,-27.8015188204007,3.1984247606237e-08,2.8588996706498e-06,2.40881029765641
"2294","AT1G30120","PDH-E1",109.117839387282,137.528315627759,27.8120540136245,3.19030906359429e-08,2.8588996706498e-06,2.40898913070235
"7270","AT2G37640","ATEXP3",-172.432559000631,212.367617888847,-27.8321459403797,3.17489679658249e-08,2.8588996706498e-06,2.40932965411245
"13759","AT4G25080","CHLM",383.104571331421,365.643118157661,27.7184273812795,3.26326994349945e-08,2.90372227314811e-06,2.40739305590743
"645","AT1G08540","ABC1",94.7184075109842,134.570673635102,27.6799324982681,3.29382182103257e-08,2.91097583346715e-06,2.40673236845837
"3924","AT1G65490","STMP5",7.23050072640301,3.62251022690674,27.6379708613849,3.3274994537679e-08,2.91097583346715e-06,2.40600919980526
"4716","AT1G75460",NA,136.22980241079,83.6653393536018,27.6371490327032,3.32816296995627e-08,2.91097583346715e-06,2.40599500521122
"15494","AT5G06220",NA,55.4508309743348,92.4784234447029,27.6344214723319,3.33036619602904e-08,2.91097583346715e-06,2.40594788629311
"3548","AT1G60270","BGLU6",12.0909101066534,7.17651372219636,27.6134902261473,3.34732949218423e-08,2.91291395544525e-06,2.40558585632153
"16706","AT5G21930","ATHMA8",87.57919169825,115.11160793794,27.5271526198897,3.41835535229776e-08,2.96167507146009e-06,2.40408427279147
"5383","AT2G04039","NdhV",66.2307396421885,44.9148769783283,27.4600223413176,3.47477590482813e-08,2.97145987982575e-06,2.40290746467392
"17521","AT5G41040","ASFT",102.440576608984,81.7321509917789,27.4619585373352,3.47313371851947e-08,2.97145987982575e-06,2.4029415210678
"19064","AT5G60600","CLB4",222.406893158291,317.256918450859,27.4816732777938,3.45646321605421e-08,2.97145987982575e-06,2.40328790231688
"15849","AT5G10860","CBSX3",-170.771656626866,286.16501511516,-27.4204496999638,3.50853534735681e-08,2.98739686429683e-06,2.40220991161676
"3108","AT1G52510",NA,108.568397922369,83.0610880692833,27.3961563579071,3.52944630904602e-08,2.98959516718311e-06,2.40178027116094
"4226","AT1G69530","AT-EXP1",78.7161961324548,82.3443198528406,27.3823600245425,3.5413853858502e-08,2.98959516718311e-06,2.40153579383261
"11922","AT3G62090","PIF6",-15.6140628323655,10.2933170713346,-27.3425482287107,3.57609824139573e-08,3.00605296427792e-06,2.40082834627432
"18885","AT5G58260","NdhN",51.185740700177,50.5849320227083,27.2679073020778,3.64223644923091e-08,3.04867537364862e-06,2.39949408320915
"4135","AT1G68440",NA,123.010868506169,151.405776123144,27.1945803945761,3.70857977033432e-08,3.05659457025812e-06,2.39817317802799
"14703","AT4G36220","CYP84A1",62.8102628456768,37.2625933692446,27.2085368631136,3.6958464268991e-08,3.05659457025812e-06,2.39842536720861
