NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0008202	GO:0008202		51	-0.22030593	-0.86880106	0.73816156	0.9254598	1.0	2086	tags=18%, list=11%, signal=20%	
GO:0015085	GO:0015085		16	-0.29075813	-0.8680379	0.64285713	0.9254633	1.0	2786	tags=31%, list=14%, signal=36%	
GO:0046854	GO:0046854		21	-0.2709713	-0.8675874	0.69135803	0.92475975	1.0	5040	tags=48%, list=26%, signal=64%	
GO:0008408	GO:0008408		19	-0.28574613	-0.8674291	0.677665	0.9232675	1.0	3316	tags=26%, list=17%, signal=32%	
GO:0010941	GO:0010941		37	-0.2321644	-0.866345	0.6683417	0.9241211	1.0	2068	tags=16%, list=11%, signal=18%	
GO:0070588	GO:0070588		16	-0.29075813	-0.86590815	0.6633663	0.92336214	1.0	2786	tags=31%, list=14%, signal=36%	
GO:0010557	GO:0010557		199	-0.17331076	-0.85826135	0.8987854	0.93995494	1.0	4383	tags=25%, list=22%, signal=31%	
GO:0070988	GO:0070988		15	-0.2984243	-0.8568937	0.65986395	0.94127107	1.0	5032	tags=27%, list=26%, signal=36%	
GO:0035194	GO:0035194		32	-0.24052523	-0.85581285	0.7393617	0.9419456	1.0	2175	tags=16%, list=11%, signal=18%	
GO:0048467	GO:0048467		36	-0.2332022	-0.8557969	0.7131579	0.9400852	1.0	1071	tags=14%, list=5%, signal=15%	
GO:0003682	GO:0003682		85	-0.19298139	-0.8551891	0.8233439	0.93962723	1.0	4972	tags=26%, list=25%, signal=35%	
GO:0009910	GO:0009910		20	-0.26968363	-0.8534008	0.6821516	0.94193107	1.0	5861	tags=35%, list=30%, signal=50%	
GO:0072527	GO:0072527		32	-0.23942952	-0.8523398	0.7419355	0.9425685	1.0	3983	tags=34%, list=20%, signal=43%	
GO:0035970	GO:0035970		25	-0.25700572	-0.85056776	0.7	0.94492584	1.0	4053	tags=36%, list=21%, signal=45%	
GO:0006869	GO:0006869		81	-0.19485545	-0.8501154	0.82515335	0.9441344	1.0	4115	tags=28%, list=21%, signal=36%	
GO:0016407	GO:0016407		69	-0.20292588	-0.84948957	0.8	0.9437965	1.0	2440	tags=17%, list=12%, signal=20%	
GO:0015698	GO:0015698		37	-0.23074596	-0.84745944	0.71282053	0.94683325	1.0	5858	tags=49%, list=30%, signal=69%	
GO:0006816	GO:0006816		17	-0.28656504	-0.84739625	0.6816038	0.94509345	1.0	2786	tags=29%, list=14%, signal=34%	
GO:0008235	GO:0008235		15	-0.28382796	-0.8432802	0.68686867	0.9527241	1.0	4645	tags=40%, list=24%, signal=52%	
GO:0006289	GO:0006289		17	-0.28111893	-0.8419307	0.67772514	0.953867	1.0	7332	tags=41%, list=37%, signal=66%	
