"","id","name","p_val","log_fold_change","sig_rank"
"3755","AT4G12390","PME1",0.000398137790737517,15.157279022691,11.294444562825
"3753","AT1G05440",NA,0.000398084754457639,2.37434171138056,11.2946367582823
"3751","AT3G63510",NA,0.000397998413927397,9.12363679951485,11.2949496980861
"3748","AT1G12040","LRX1",0.000397757224510511,32.1537149792971,11.2958242449181
"3747","AT5G52520","AtProRS-Org",0.000397487963717123,31.917246648989,11.2968012045575
"3746","AT2G21960",NA,0.000397205001063161,36.031091485186,11.2978285921222
"3744","AT5G52310","COR78",0.000395512463460816,61.8392003423138,11.3039892216661
"3743","AT5G09530","PELPK1",0.000395000344840228,215.196377101569,11.3058584667684
"3742","AT5G15780",NA,0.000394853355073813,419.527207124663,11.3063954305366
"3741","AT3G45210",NA,0.000394810505763647,8.30647567061312,11.3065519996552
"3740","AT2G28350","ARF10",0.000394741777923244,17.0234224034163,11.306803163047
"3739","AT4G10370",NA,0.000394413262240613,2.05161364547198,11.308004316051
"3738","AT1G57820","ORTH2",0.000393920911059551,16.2011662430391,11.3098063759482
"3737","AT1G26880","RPL34A",0.000393200214550192,41.5150753937377,11.3124482706624
"3734","AT1G11160","KTN80.1",0.000391052945393884,2.42489447163343,11.3203484295972
"3731","AT3G46940","DUT1",0.000390608272514458,9.05770718200646,11.3219898758209
"3727","AT3G09925",NA,0.000389929598237978,13.2580444049526,11.3244987105527
"3724","AT3G09940","AtMDAR3",0.000388991513003675,13.3207437843652,11.327973700639
"3725","AT4G00100","ATRPS13A",0.000388991513003675,36.7099910622133,11.327973700639
"3722","AT3G21870","CYCP2;1",0.000388724597904976,14.8586330265113,11.3289639774223
"3721","AT5G59520","AtZIP2",0.000388675868000423,2.41034672742664,11.3291448427416
"3720","AT4G30850","HHP2",0.000388451512889259,16.7686165220602,11.3299778490755
"3717","AT3G14770","AtSWEET2",0.000387025876938903,44.1843850825247,11.3352823499153
"3714","AT5G03190","CPUORF47",0.000385553615764476,11.2705828619647,11.3407808817464
"3713","AT1G60890","PIP5K8",0.000384572741929404,10.2534263104561,11.3444558698017
"3712","AT2G23410","ACPT",0.000384424141853555,4.24521497450968,11.3450134392787
"3711","AT5G01650",NA,0.000383900261455316,17.7073099101067,11.3469808368166
"3710","AT5G03420","PTST3",0.000383638808623879,19.2164623679717,11.3479637098263
"3706","AT4G30230",NA,0.00038081487770381,1.67791099162517,11.358622536486
"3704","AT4G39200","RPS25E",0.000380783389994221,40.502346579985,11.3587418307765
"3703","AT1G72930","AtTN10",0.000379795381062189,1.50944790212354,11.3624900195049
"3702","AT2G20520","FLA6",0.000379677373036155,7.22942429492617,11.3629383557866
"3701","AT4G17390","RPL15B",0.000379637750441739,82.3736063083877,11.36308892126
"3699","AT2G25840","OVA4",0.000378944352424844,25.6828953383436,11.3657263738315
"3697","AT1G07280",NA,0.000378815092043471,9.6592193162527,11.3662185704365
"3696","AT3G29770","ATMES11",0.000378800490574747,10.2476257026943,11.3662741803448
"3693","AT4G11960","PGRL1B",0.000378596031346429,16.0485285053328,11.3670530915581
"3692","AT5G14580","PNP2",0.000378296277770196,4.25587953687678,11.3681957984276
"3689","AT4G00880","SAUR31",0.000376775812407094,3.63518528128524,11.3740060272325
"3687","AT5G04590","SIR",0.000375557571802042,92.232678006977,11.3786782942156
"3686","AT2G25830",NA,0.000374641523763913,27.9156969691348,11.3822015685743
"3683","AT3G18400","anac058",0.000373276568875424,1.30831991193792,11.3874674281765
"3682","AT1G78320","ATGSTU23",0.000372901922121644,1.07185498910102,11.3889161460522
"3681","AT4G04210","PUX4",0.000370745583800903,16.7035991070807,11.3972828716746
"3679","AT3G15570",NA,0.000370317944690864,13.2149328500107,11.3989479189158
"3678","AT3G04770","RPSAb",0.000369287211387992,5.15470114086212,11.4029690774354
"3677","AT1G48930","AtGH9C1",0.00036915839287999,19.2291938210204,11.4034724207378
"3676","AT1G19140","COQ9",0.000368859891224608,11.5653414594407,11.4046394565435
"3675","AT1G03130","PSAD-2",0.000368539992646916,1157.39701968923,11.4058911956084
"3671","AT4G35460","ATNTRB",0.000367596519101747,12.4053365119913,11.4095892742349
"3672","AT5G15760","PSRP3/2",0.000367596519101747,1.88762990497381,11.4095892742349
"3664","AT3G10530",NA,0.000364730586096647,4.37963591825637,11.4208811912281
"3663","AT4G30860","ASHR3",0.000364424443268465,2.87435971165693,11.4220926503779
"3662","AT4G17215",NA,0.000364378544906233,5.46304211482103,11.4222743657131
"3660","AT1G29390","COR314-TM2",0.000363845496777875,13.6837712133412,11.4243864245979
"3659","AT5G65320","BHLH99",0.000363486981140674,1.07249459399596,11.4258086868768
"3656","AT5G28910",NA,0.000362366186721262,1.43541578807887,11.4302640393018
"3651","AT1G66250",NA,0.000360857406659624,8.0177675593063,11.4362835129209
"3652","AT5G13990","ATEXO70C2",0.000360857406659624,5.58636305189111,11.4362835129209
"3649","AT1G49200","ATL75",0.000360220415572991,7.02115849845411,11.4388324309225
"3650","AT5G25890","IAA28",0.000360220415572991,13.4500942728496,11.4388324309225
"3647","AT1G69870","AtNPF2.13",0.000360079935981619,8.60291996941303,11.4393951662091
"3646","AT1G62050",NA,0.000359886139422765,5.72440175549315,11.4401718398628
"3645","AT5G54840","ATSGP1",0.000359623007976609,4.02509420029092,11.4412270549376
"3640","AT1G06830","CEPD1",0.00035951823669692,3.35909895806531,11.4416474257836
"3641","AT3G02690",NA,0.00035951823669692,30.9940678629375,11.4416474257836
"3639","AT1G22380","AtUGT85A3",0.000359250837565604,1.18744822222413,11.4427208593308
"3638","AT2G43390",NA,0.00035910737014581,1.15886763314099,11.4432971170685
"3636","AT4G01460","BHLH57",0.000358973605646146,6.50271769987971,11.4438346090479
"3630","AT1G23210","AtGH9B6",0.00035837521743679,3.77648306684007,11.4462415047579
"3631","AT1G70460","AtPERK13",0.00035837521743679,9.84972553594529,11.4462415047579
"3632","AT2G15390","atfut4",0.00035837521743679,3.5658731317889,11.4462415047579
"3633","AT4G37560","IAMH2",0.00035837521743679,6.81208762779831,11.4462415047579
"3627","AT5G45775","RPL11B",0.000355110375382131,29.8062972691953,11.4594448668569
"3625","AT1G66130",NA,0.000354586089252038,27.702911745897,11.4615764404949
"3623","AT1G28400",NA,0.00035414377287135,114.98292269852,11.4633772048365
"3619","AT1G16060","ADAP",0.000353908871559438,3.12178003419622,11.4643344527838
"3621","AT3G01730",NA,0.000353908871559438,1.11724189430916,11.4643344527838
"3617","AT1G60050","UMAMIT35",0.000353688780425054,3.69277244884012,11.4652319243836
"3615","AT5G44574",NA,0.000353277272504655,2.12507154869428,11.466911440679
"3612","AT4G31250","PRK7",0.000352929511491118,6.72292508745425,11.4683323081687
"3609","AT1G58520","RXW8",0.000352078627393482,15.5450807038855,11.4718147271547
"3605","AT2G16230",NA,0.000348498146318338,1.89968376971955,11.4865613972132
"3606","AT3G05590","RPL18",0.000348498146318338,105.728802728464,11.4865613972132
"3600","AT5G57550","XTH25",0.000347468202932877,1.6965344388128,11.4908314177419
"3599","AT5G22060","ATJ2",0.000347450018753312,19.1303882360578,11.4909069208008
"3595","AT4G16720","RPL15A",0.000347214819331703,51.489455980678,11.4918838553843
"3592","AT1G71460","PCMP-A3",0.000347177523008669,2.61587689562241,11.4920388318063
"3593","AT2G26420","PIP5K3",0.000347177523008669,3.90597677559282,11.4920388318063
"3588","AT2G48130","LTPG15",0.000346264422902399,39.1365269474447,11.4958382147662
"3584","AT3G03150",NA,0.000344898987918002,29.4397538199572,11.5015384842323
"3582","AT2G14660",NA,0.000344566380142934,4.20097514366674,11.5029304370326
"3579","AT1G31650","ATROPGEF14",0.000343222603968827,15.246700855261,11.5085678105119
"3574","AT2G26540","ATDUF3",0.000343170797423752,16.0029293572447,11.5087855895455
"3575","AT3G45140","ATLOX2",0.000343170797423752,1.59586319969094,11.5087855895455
"3577","AT5G45810","CIPK19",0.000343170797423752,1.21095540796989,11.5087855895455
"3578","AT5G46280","MCM3",0.000343170797423752,12.1173016819203,11.5087855895455
"3573","AT2G05070","LHCB2",0.000343109897070309,1179.75657869105,11.5090416382405
"3572","AT4G01730","PAT18",0.000342203608223062,4.85011607651595,11.5128574077465
"3570","AT5G08020","ATRPA70B",0.000341113963558745,5.35189895223888,11.5174585664198
"3569","AT5G55180",NA,0.000340728019372488,23.5997231299009,11.5190917888877
"3567","AT4G10120","ATSPS4F",0.000339919054287241,29.9574734110758,11.5225211446036
"3564","AT4G36640",NA,0.000338479386368766,13.82187441158,11.5286444042103
"3562","AT1G34245","EPF2",0.000338448785115048,2.13545551403827,11.5287748413198
"3560","AT1G19740","LCP1",0.000338208679643914,68.2862400773966,11.5297986946136
"3561","AT5G24690",NA,0.000338208679643914,41.474785181463,11.5297986946136
"3557","AT3G51420","ATSSL4",0.000336403451937491,19.4493683282224,11.5375198699506
"3550","AT4G32260","PDE334",0.000334381795225307,877.131941172226,11.5462160747536
"3549","AT2G40260",NA,0.000333803350249694,3.88759748260041,11.5487139450276
"3546","AT1G04980","ATPDI10",0.000331815920582283,10.2442364225655,11.5573292708504
"3547","AT2G47550","PME20",0.000331815920582283,5.50324180787553,11.5573292708504
"3548","AT3G59060","A-PUT2",0.000331815920582283,28.626666535906,11.5573292708504
"3545","AT1G12380",NA,0.000331142800577064,4.40400387739773,11.5602588868164
"3543","AT1G47530","DTX33",0.000330631867754072,31.9223671577641,11.5624865949221
"3541","AT4G14090","UGT75C1",0.000330238670808868,2.79058852026673,11.5642033104262
"3540","AT5G17000",NA,0.000329602830525601,1.88136295999555,11.5669837475632
"3539","AT4G36470",NA,0.000328769467314788,10.4455903266948,11.5706360568039
"3537","AT1G71530",NA,0.000328206500036413,3.5738335253259,11.5731085682498
"3535","AT1G03590","PPC6-6",0.000327941417990786,19.2341027335909,11.5742742583723
"3534","AT2G37970","AtHBP2",0.00032770480292549,43.1216838876732,11.5753155620059
"3533","AT3G56270",NA,0.000327091245395111,6.51018575808844,11.5780192333788
"3532","AT5G46390","CTPA1",0.000326816895593682,11.8281843364649,11.5792298105116
"3528","AT1G26210","ATSOFL1",0.000325822021388113,3.78266456418544,11.5836282647168
"3529","AT1G77960",NA,0.000325822021388113,1.55059092127901,11.5836282647168
"3522","AT5G65410","ATHB25",0.00032420796198863,12.3058364537423,11.5907928581559
"3521","AT5G41380",NA,0.000324170242595984,1.1929574759012,11.5909607156822
"3517","AT1G64850",NA,0.000323851546181248,14.8894534958752,11.5923797475176
"3515","AT4G01060","CPL3",0.000323585517393105,1.14821741256992,11.5935653405477
"3511","AT4G08870","ARGAH2",0.000323137912842834,30.6370103677975,11.5955623517518
"3509","AT1G60950","ATFD2",0.00032301172827552,2006.13419591042,11.5961258306744
"3508","AT5G52790","CBSDUF5",0.000322540953539197,3.56109628055015,11.5982300260933
"3506","AT3G61300","MCTP8",0.000321855356087921,1.87846344108414,11.6012999021973
"3505","AT2G29750","UGT71C1",0.000321437998605178,12.9572425555563,11.6031718931038
"3501","AT1G35530","At-FANCM",0.000319936737783644,2.03971535755291,11.6099257154012
"3499","AT3G59910","SKIP35",0.000319832628495309,15.9254223949046,11.6103952532166
"3496","AT1G48500","AtJAZ4",0.000318856288911313,1.833407384941,11.614806043305
"3495","AT1G02380",NA,0.000318830676679532,2.12512845625207,11.6149219328928
"3494","AT3G16660",NA,0.000318719808006965,48.7560850440152,11.6154236960929
"3492","AT1G72250","MDKIN1",0.000318549174189573,11.9574898792303,11.6161962821592
"3491","AT5G46490",NA,0.000318012034982254,2.34919904117653,11.618631015044
"3489","AT2G26480","UGT76D1",0.000317663626554894,2.40002463072554,11.6202124729827
"3483","AT3G52380","CP33",0.000316681711815057,109.033573523277,11.6246788245785
"3481","AT2G41312",NA,0.000316346026120855,2.23535667969512,11.626208906446
"3480","AT5G53920","PRMA",0.000316250079139946,1.93512395370778,11.6266465387155
"3479","AT5G37010",NA,0.000316134822152463,6.96908332480953,11.6271724231437
"3477","AT2G03760","AtSOT1",0.000315952439863891,17.4357513516519,11.6280049728449
"3478","AT3G11410","AHG3",0.000315952439863891,17.1944594222816,11.6280049728449
"3476","AT5G40860",NA,0.000315166099126502,2.26904486845599,11.6316000200483
"3471","AT3G26630","PCMP-A6",0.000314550872376044,11.5156286452219,11.6344190162148
"3472","AT5G45930","CHL",0.000314550872376044,79.1543307923358,11.6344190162148
"3467","AT3G46100","ATHRS1",0.000313873281239626,13.9477848833067,11.6375301561844
"3469","AT5G67420","ASL39",0.000313873281239626,32.1454740030989,11.6375301561844
"3466","AT1G17180","ATGSTU25",0.00031350715005195,10.1555455136491,11.6392140330872
"3465","AT4G17250",NA,0.000313400965810812,7.02810032807113,11.6397027537647
"3456","AT1G08390","RMI2",0.000310960769530739,2.57992379194375,11.6509797965359
"3459","AT4G25790","AtCAPE4",0.000310960769530739,8.16708979052982,11.6509797965359
"3455","AT1G06410","ATTPS7",0.000310748814817687,61.8882527826326,11.6519634906366
"3452","AT1G61810","BGLU45",0.000310068117144169,2.68720755899044,11.6551271915633
"3448","AT1G68110","ClAP",0.000310005029743306,1.84376094971562,11.6554207565439
"3449","AT2G01755",NA,0.000310005029743306,6.38684819830212,11.6554207565439
"3451","AT4G05190","ATK5",0.000310005029743306,19.3752154132072,11.6554207565439
"3447","AT5G05790",NA,0.000309601681745608,3.86433272462937,11.6572990713764
"3445","AT2G21170","PDTPI",0.000308503357879051,197.244051288713,11.6624261871955
"3444","AT3G43220","SAC3",0.000307555149413974,21.3150656643995,11.6668672482777
"3443","AT3G06320",NA,0.000307384205460996,1.76057195477257,11.6676693436311
"3442","AT4G28750","PSAE-1",0.000306603012759767,1967.5786257972,11.671340506192
"3440","AT4G38690",NA,0.000306228728396663,71.771174473833,11.6731027460546
"3437","AT1G01610","ATGPAT4",0.000305987405386547,49.8508163059955,11.6742401075476
"3435","AT5G60370",NA,0.000305872101656691,6.16909369936129,11.6747838536831
"3431","AT2G20050",NA,0.00030495755389299,46.0613341368444,11.6791039272004
"3430","AT2G38740","Sgpp",0.000304819563637568,15.4128707574213,11.679756880074
"3428","AT2G44050","COS1",0.000304544794326906,16.1333981879287,11.6810579353247
"3426","AT2G32100","ATOFP16",0.000304341014257111,28.8932768674767,11.6820236090289
"3421","AT5G58380","CIPK10",0.000302938106991782,16.8113967406679,11.6886893114521
"3419","AT3G10690","GYRA",0.000302617806333627,14.1573804213497,11.6902154998817
"3420","AT5G06790",NA,0.000302617806333627,3.10546284199789,11.6902154998817
"3416","AT4G23920","ATUGE2",0.000302345825949847,4.04281936154686,11.6915127176198
"3417","AT4G32570","TIFY8",0.000302345825949847,30.2103091009684,11.6915127176198
"3418","AT5G18630",NA,0.000302345825949847,22.4136573835568,11.6915127176198
"3414","AT4G20960","PyrD",0.000302290932323615,14.5329336431334,11.6917746757673
"3411","AT1G73870","BBX16",0.00030172080725338,52.35440626587,11.6944981885797
"3412","AT2G38380","PER22",0.00030172080725338,20.4536422829694,11.6944981885797
"3410","AT5G05740","ATEGY2",0.000301701941019458,33.3102091616972,11.6945884013607
"3407","AT5G24314","PDE225",0.000301462890161266,32.4953195807271,11.6957319610905
"3406","AT5G16130","RPS7C",0.000300835296733037,45.2662210021427,11.6987385324998
"3404","AT1G18750","AGL65",0.000300257409550128,1.76426698484262,11.7015125313227
"3403","AT2G38060","PHT4;2",0.000299340757420917,1.79975223304832,11.7059236539183
"3398","AT1G16310","MTP10",0.000298614785201227,1.88956823628611,11.7094267806932
"3399","AT5G66740","BDR8",0.000298614785201227,1.29071737640174,11.7094267806932
"3393","AT5G04660","CYP77A4",0.000296951013945385,1.508529343385,11.7174874208025
"3391","AT2G27402",NA,0.000296694488724226,19.5971357635273,11.7187342513968
"3387","AT2G38270","ATGRX2",0.000296060622825216,27.7948915512409,11.7218197601334
"3388","AT3G13160","RPPR3b",0.000296060622825216,4.81319795489412,11.7218197601334
"3385","AT1G52930","atBRX1-2",0.000295799106713736,8.38769802094975,11.723094683913
"3384","AT2G26770","SCAB1",0.000294972260633535,17.2712655963184,11.727133090594
"3383","AT1G58360","AAP1",0.000294841119307133,23.9137165575754,11.7277746390932
"3381","AT5G09520","PELPK2",0.000294540473441272,33.6674039951471,11.7292464880369
"3378","AT2G31040","AtCGL160",0.000293936096739293,66.7001290523748,11.7322098399239
"3376","AT3G62150","ABCB21",0.000293609754816439,17.0177936686662,11.7338124788359
"3372","AT1G01430","MOAT3",0.000293061609437322,42.73582900945,11.7365083896931
"3374","AT3G52840","BGAL2",0.000293061609437322,64.1170367908338,11.7365083896931
"3370","AT3G54820","PIP2;5",0.000292447679948563,4.26049616336125,11.7395338356409
"3368","AT1G28170","SOT7",0.000291609879165485,1.1522138699934,11.7436727834044
"3365","AT3G29290","emb2076",0.000290957770348174,15.3027421588518,11.7469026041834
"3363","AT3G06650","ACLB-1",0.000290702677331547,40.8003989541837,11.7481680209918
"3361","AT1G64920","UGT79B11",0.000290226176129102,3.58000823313674,11.7505347344777
"3359","AT3G54870","ARK1",0.000289011227796603,3.9055475163482,11.7565868384781
"3355","AT2G23690",NA,0.000287549990020022,6.02279620195287,11.7638995918937
"3356","AT3G15810",NA,0.000287549990020022,17.5382246310515,11.7638995918937
"3357","AT4G38430","ATROPGEF1",0.000287549990020022,28.834525825275,11.7638995918937
"3358","AT5G52250","EFO1",0.000287549990020022,6.52674708266677,11.7638995918937
"3351","AT4G02060","MCM7",0.000285916365379336,13.1269065574316,11.7721191797417
"3349","AT5G58150",NA,0.000285890338749673,10.3695135850757,11.7722505125481
"3347","AT4G22230",NA,0.000284903566064948,2.18935901681106,11.7772386999304
"3346","AT4G02110",NA,0.000284594692962865,7.48618226742962,11.778803620382
"3345","AT4G25220","AtG3Pp2",0.000284372821561947,7.73757607974126,11.7799287910741
"3344","AT1G65295",NA,0.000284281035785361,15.4322075927365,11.780394518631
"3343","AT1G79270","ECT8",0.000282898087468769,30.1242030269867,11.7874299561156
"3341","AT4G35300","TMT2",0.000282472759035808,15.8637674155472,11.7896006352036
"3338","AT3G06030","ANP3",0.000282186907376168,9.27045265851433,11.7910613267725
"3337","AT5G21482","ATCKX5",0.000281294547512407,5.27802774567666,11.7956307911807
"3334","AT1G12250","TL20.3",0.000281286075870429,29.831433958859,11.7956742409383
"3335","AT2G38210","PDX1L4",0.000281286075870429,3.63103653977484,11.7956742409383
"3336","AT5G02270","ABCI20",0.000281286075870429,41.1365387082352,11.7956742409383
"3332","AT4G34740","ASE2",0.000281195825798482,18.0904983053482,11.7961372010157
"3328","AT4G10910",NA,0.00028071635344532,5.42142862009552,11.7985992674367
"3327","AT3G53020","RPL24",0.00028029626506054,52.9143754339526,11.8007598589198
"3326","AT4G39540","ATSK2",0.000280002902244261,18.7888642953269,11.8022705986946
"3325","AT2G21210","SAUR6",0.000279887310947639,23.4182038699849,11.8028662975971
"3322","AT1G19000",NA,0.000278848186952139,82.5664306341923,11.8082324888243
"3321","AT4G23990","ATCSLG3",0.000278399606754863,9.65160590682631,11.8105552061976
"3320","AT1G26600","CLE9",0.000277894020020954,1.70094585305786,11.8131775899154
"3319","AT1G28610",NA,0.00027755203740844,2.44561860000899,11.8149540961121
"3318","AT5G44510","TAO1",0.000277508577648437,15.9529367842457,11.8151800144305
"3313","AT3G53530","AtHMP30",0.000276707825041188,7.96083550811788,11.8193489369442
"3310","AT3G14740",NA,0.000275672832080252,3.61108384316928,11.8247552846873
"3308","AT5G10490","MSL2",0.000274723371522229,25.8836960902809,11.8297327296201
"3307","AT4G21323",NA,0.000274314672804253,1.91565537810892,11.8318805870542
"3306","AT2G22540","AGL22",0.000274244499504315,13.8116862420018,11.8322496946272
"3305","AT5G01910",NA,0.000274196516409621,2.27469264668862,11.8325021373546
"3304","AT1G74430","ATMYB95",0.000274114873851677,6.03957332108663,11.8329317666362
"3303","AT1G74750",NA,0.000274072873090465,3.13309040194617,11.8331528379402
"3302","AT2G23050","MEL4",0.000273674083912422,8.58381880639689,11.8352535571275
"3301","AT1G53140","DRP5A",0.000273599062782382,7.65038600835235,11.8356490912903
"3300","AT5G23030","TET12",0.000273213606189817,1.79779038228639,11.8376830471155
"3299","AT3G19430",NA,0.000273175741124701,7.88611777892868,11.8378830061448
"3295","AT1G02220","ANAC003",0.000272752718955324,17.4856991934538,11.8401188013184
"3296","AT1G13440","GAPC-2",0.000272752718955324,295.566563487648,11.8401188013184
"3297","AT3G63130","ATRANGAP1",0.000272752718955324,13.8361385134901,11.8401188013184
"3292","AT3G51720",NA,0.000272572138485153,29.9243634254685,11.8410742778743
"3293","AT4G02260","AT-RSH1",0.000272572138485153,18.4779711422664,11.8410742778743
"3290","AT1G68740","PHO1;H1",0.000272319123862891,4.30904880630216,11.8424140790136
"3289","AT1G03420","Sadhu4-2",0.000272222105711922,10.9445329166343,11.8429281543459
"3287","AT1G22750",NA,0.000271619209837999,16.210950112751,11.846126864039
"3285","AT3G58770",NA,0.00027134198919513,1.1625175666923,11.8476000627949
"3283","AT1G09820",NA,0.000271257413008403,3.18373091680044,11.8480498150271
"3282","AT1G74880","NDH-O",0.00027105250628931,24.1585129140389,11.8491400326721
"3281","AT4G18020","APRR2",0.000270740456077206,23.1493891288124,11.850801897534
"3280","AT3G11090","LBD21",0.000270382749570458,6.77711014830932,11.8527092689909
"3279","AT5G10560","BXL6",0.000269987999947314,24.355400374107,11.8548170937594
"3277","AT5G13710","CPH",0.000269654851845086,53.5833217482576,11.856598387348
"3276","AT5G38300",NA,0.00026929801285514,2.93214648819576,11.8585087952896
"3275","AT5G23820","ML3",0.000268484448864144,140.147703961408,11.8628738525914
"3271","AT3G13175","PRCE1",0.000267366509574015,1.38797366746106,11.8688936153053
"3273","AT5G40060",NA,0.000267366509574015,7.1085415704298,11.8688936153053
"3267","AT2G45740","PEX11D",0.000265758660937821,53.2266794104149,11.8775956703389
"3260","AT2G20890","PSB29",0.000262941551546276,271.635934047811,11.8929702365551
"3261","AT3G15680",NA,0.000262941551546276,7.38120985460438,11.8929702365551
"3257","AT1G18250","ATLP-1",0.000262170991031241,18.2070705574827,11.8972043179817
"3256","AT4G19170","CCD4",0.000261382234153299,43.8210417438671,11.9015512933892
"3255","AT2G43750","ACS1",0.00026109896988433,35.6454601604703,11.9031156137627
"3251","AT1G09450","AtHaspin",0.0002604288768105,3.09490687781319,11.9068229536207
"3247","AT3G55710","UGT76F2",0.000259672214083129,6.68847202346216,11.9110207311439
"3245","AT5G55380","AT1",0.00025921431114788,5.68249462256788,11.9135670083481
"3244","AT4G34350","CLB6",0.000259191512034796,341.822936909413,11.9136939057166
"3243","AT1G74030","ENO1",0.000259141684371043,28.8488584114183,11.9139712799003
"3242","AT4G22290","SHOU4L2",0.000259114357887886,14.5597075411881,11.9141234200726
"3240","AT3G14940","ATPPC3",0.000259028213951398,35.7537083732966,11.9146031314025
"3241","AT4G23800","3xHMG-box2",0.000259028213951398,62.185708390174,11.9146031314025
"3237","AT3G24030","THIM",0.000258315451574088,3.49431178652763,11.9185784362771
"3236","AT3G57130","BOP1",0.000258214876152224,1.35049522502419,11.9191402606518
"3235","AT5G18460",NA,0.000257650962978549,18.9577399351333,11.9222943949305
"3234","AT5G65360","H3.1",0.000257598093967863,33.75146020696,11.9225904609156
"3232","AT2G40890","CYP98A3",0.000257131993210161,26.2855774254157,11.9252032533372
"3231","AT1G22880","ATCEL5",0.000257128389245566,25.1396348803968,11.9252234743071
"3230","AT4G30960","ATCIPK6",0.000255619099480807,229.124002863201,11.9337167431988
"3228","AT1G55200",NA,0.000255056109956951,10.9031817340619,11.9368977181441
"3229","AT1G67470","ZRK12",0.000255056109956951,2.57112204500861,11.9368977181441
"3227","AT3G20200",NA,0.000255017995852423,4.08901045156253,11.9371133222262
"3226","AT2G23590","ATMES8",0.000254596085769737,4.87711022632576,11.9395021405301
"3225","AT3G21150","AtBBX32",0.000253671251896192,7.61746887817163,11.9447523489014
"3224","AT1G07490","DVL9",0.000253581632354481,1.72880616610281,11.9452621288307
"3223","AT1G79520","MTP9",0.000253465898372255,17.4968371841937,11.9459207213097
"3220","AT1G72030",NA,0.000252621371622336,12.2904816408923,11.9507356840926
"3216","AT1G53920","GLIP5",0.000251791365033803,4.51405602757501,11.9554835716177
"3215","AT3G53580","DAPF",0.000251777027703983,21.4653995328672,11.9555657229002
"3212","AT1G05210",NA,0.000249852911748835,2.9685858195791,11.9666333484233
"3210","AT3G55240",NA,0.000249342744038377,1.57700625359513,11.9695821588691
"3209","AT3G21270","ADOF2",0.000249257704519576,6.85008450873718,11.9700742807418
"3208","AT4G34555","RPS25D",0.000248829263115895,13.0307663480626,11.97255621856
"3206","AT4G22214",NA,0.00024875268958556,9.0216619569425,11.9730002549755
"3204","AT2G43460","RPL38B",0.000248106067094198,36.8259907832651,11.9767553647557
"3203","AT3G60540",NA,0.000247778755749903,1.34027760198229,11.9786598816921
"3201","AT4G21820",NA,0.000247763471765978,5.89582534873008,11.9787488756329
"3202","AT5G35190","EXT13",0.000247763471765978,60.0011167432495,11.9787488756329
"3199","AT1G13710","CYP78A5",0.000247440883360164,14.6171149590678,11.9806284906012
"3198","AT4G30250",NA,0.00024738035020824,3.03276433759476,11.9809814701122
"3197","AT4G33010","AtGLDP1",0.000247036997386395,1803.6099428198,11.9829852569753
"3196","AT1G42550","PMI1",0.000246830413771027,116.164118347729,11.9841922091574
"3194","AT4G33520","AtHMAC6",0.000246806789218026,24.8968726277177,11.9843302985287
"3193","AT5G45200",NA,0.000246756801189062,1.16101931274229,11.9846225303024
"3192","AT1G22690","GASA9",0.000246686838679097,36.7030816073876,11.9850316330193
"3190","AT5G11590","TINY2",0.000246310304187917,1.45565658465126,11.9872353964959
"3189","AT2G21220","SAUR12",0.000246255768388441,2.43269478070227,11.9875548603493
"3187","AT1G78370","ATGSTU20",0.000244698407140281,23.0478185752718,11.9967076692981
"3184","AT3G50970","LTI30",0.00024437779397501,51.2345379918033,11.998599182681
"3185","AT4G15760","MO1",0.00024437779397501,18.5189501775527,11.998599182681
"3181","AT2G39560",NA,0.000244319544785532,3.31847398142028,11.9989431003189
"3182","AT4G30690","AtIF3-",0.000244319544785532,33.7288949964049,11.9989431003189
"3183","AT4G33865","RPS29A",0.000244319544785532,32.565290455977,11.9989431003189
"3180","AT5G60630",NA,0.000243128962040198,1.74540802651314,12.0059906190376
"3173","AT1G10020",NA,0.000242538621120958,18.2252648142899,12.0094978835354
"3172","AT4G25650","ACD1-LIKE",0.000242321413109411,68.3838153763271,12.0107904831309
"3170","AT3G05750","TRM6",0.000242050783712076,8.92425594836651,12.0124026141848
"3167","AT3G61560","RTN6",0.000242023046547491,5.03145101739643,12.0125679454518
"3164","AT1G67900",NA,0.000241822016407069,19.6251136000884,12.0137667804738
"3161","AT3G61270",NA,0.000239754748071131,10.0425411527093,12.0261529930825
"3160","AT2G39110","PBL38",0.000239663915070305,8.12831664557556,12.0266996731827
"3159","AT1G11070",NA,0.000238835537248794,1.19459887531111,12.0316948628876
"3157","AT1G48480","RKL1",0.000238683996855105,77.1907946579957,12.0326105388597
"3158","AT5G27470",NA,0.000238683996855105,21.8145011377099,12.0326105388597
"3155","AT2G01250","RPL7B",0.00023751717279052,92.4526404188633,12.0396805536677
"3152","AT1G64500",NA,0.000236995514349318,136.457260017174,12.0428526262792
"3149","AT3G14190","CMR1",0.000235862872840754,5.2755267562301,12.0497640376316
"3147","AT2G47910","CRR6",0.000235409911544406,16.8090400104313,12.0525373156092
"3148","AT5G07180","ERL2",0.000235409911544406,15.6225997061822,12.0525373156092
"3146","AT1G77765",NA,0.000235276711902518,3.25798247889444,12.0533538523807
"3143","AT5G16390","BCCP",0.000234263485105403,144.095640479476,12.0595802822104
"3142","AT2G32800","AP4.3A",0.000234062684717761,15.4893566685223,12.0608174274305
"3140","AT2G44870",NA,0.000233153285095928,24.7616776632476,12.0664336223648
